CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MVISOBSC
201210434113	2	217.168	1	4	1	2	3	0
201210434116	1	108.584	1	6	1	2	3	0
201210434119	1	27.146	1	3	1	2	3	0
201210434126	1	217.168	1	4	1	2	3	0
201210434126	2	217.168	1	4	1	2	3	0
201210434132	1	108.584	1	6	1	2	3	0
201210434132	2	108.584	1	6	1	2	3	0
201210434133	1	54.292	1	5	1	2	3	0
201210434140	1	217.168	1	4	1	2	3	97
201210434140	2	217.168	1	4	1	2	3	95
201210434142	1	27.146	1	2	1	2	3	0
201210434142	2	27.146	1	2	1	2	3	0
201210434143	1	27.146	1	1	1	2	3	99
201210434143	2	27.146	1	1	1	2	3	0
201210434174	1	108.584	1	6	2	2	3	0
201210434174	2	108.584	1	6	2	2	3	0
201210434175	1	27.146	1	3	2	2	3	3
201210434176	1	27.146	1	3	2	2	3	0
201210434183	1	217.168	1	4	3	2	3	0
201210434183	2	217.168	1	4	3	2	3	0
201210434187	1	27.146	1	2	3	2	3	0
201210434187	2	27.146	1	2	3	2	3	0
201210434188	1	54.292	1	5	3	2	3	0
201210434190	1	53.88671	1	5	4	2	3	0
201210434190	2	53.88671	1	5	4	2	3	0
201210434190	3	53.88671	1	5	4	2	3	0
201210434191	1	53.88671	1	5	4	2	3	0
201210434191	2	53.88671	1	5	4	2	3	0
201210434191	3	53.88671	1	5	4	2	3	0
201210434194	1	215.54684	1	4	4	2	3	0
201210434194	2	215.54684	1	4	4	2	3	0
201210434197	1	89.85326	1	5	10	2	3	0
201210434197	2	89.85326	1	5	10	2	3	0
201210434197	3	89.85326	1	5	10	2	3	0
201210434198	1	269.55978	1	4	10	2	3	0
201210434201	1	49.280305	1	5	6	2	3	0
201210434201	2	49.280305	1	5	6	2	3	0
201210434203	1	246.401525	1	4	6	2	3	0
201210434203	2	246.401525	1	4	6	2	3	0
201210434204	1	49.280305	1	5	6	2	3	0
201210434204	2	49.280305	1	5	6	2	3	6
201210434209	1	49.280305	1	2	6	2	3	0
201210434209	2	49.280305	1	2	6	2	3	0
201210434210	2	246.401525	1	4	6	2	3	0
201210434211	1	49.280305	1	5	6	2	3	0
201210434212	1	98.56061	1	6	6	2	3	0
201210434217	1	246.401525	1	4	6	2	3	0
201210434217	2	246.401525	1	4	6	2	3	0
201210434222	1	246.401525	1	4	6	2	3	99
201210434224	1	98.56061	1	6	6	2	3	0
201210434244	1	49.280305	1	1	6	2	3	0
201210434250	1	246.401525	1	4	6	2	3	0
201210434254	1	98.56061	1	6	6	2	3	0
201210434258	1	269.55978	1	4	10	2	3	0
201210434258	2	269.55978	1	4	10	2	3	0
201210434258	3	269.55978	1	4	10	2	3	0
201210434259	1	89.85326	1	6	10	2	3	0
201210434259	2	89.85326	1	6	10	2	3	0
201210434260	1	89.85326	1	6	10	2	3	0
201210434260	2	89.85326	1	6	10	2	3	0
201210434265	1	27.146	1	3	1	2	3	0
201210434265	2	27.146	1	3	1	2	3	0
201210434267	1	54.292	1	5	1	2	3	99
201210434267	2	54.292	1	5	1	2	3	99
201210434270	1	217.168	1	4	1	2	3	0
201210434270	2	217.168	1	4	1	2	3	0
201210434271	1	27.146	1	2	1	2	3	0
201210434271	2	27.146	1	2	1	2	3	0
201210434282	1	54.292	1	5	3	2	3	0
201210434282	2	54.292	1	5	3	2	3	0
201210434283	1	217.168	1	4	3	2	3	0
201210434283	2	217.168	1	4	3	2	3	0
201210434288	1	108.584	1	6	3	2	3	6
201210434288	2	108.584	1	6	3	2	3	6
201210434291	1	217.168	1	4	2	2	3	0
201210434291	2	217.168	1	4	2	2	3	0
201210434310	1	108.584	1	6	1	2	3	99
201210434313	1	54.292	1	5	1	2	3	0
201210434315	1	54.292	1	5	1	2	3	0
201210434319	1	108.584	1	6	1	2	3	0
201210434320	1	217.168	1	4	1	2	3	0
201210434329	1	108.584	1	6	1	2	3	0
201210434335	1	217.168	1	4	1	2	3	0
201210434344	1	27.146	1	3	2	2	3	0
201210434347	1	108.584	1	6	2	2	3	0
201210434349	1	27.146	1	3	2	2	3	2
201210434352	1	217.168	1	4	2	2	3	0
201210434352	2	217.168	1	4	2	2	3	0
201210434364	1	27.146	1	3	3	2	3	0
201210434370	1	107.77342	1	6	4	2	3	0
201210434370	2	107.77342	1	6	4	2	3	0
201210434373	1	215.54684	1	4	4	2	3	0
201210434376	1	107.77342	1	6	4	2	3	0
201210434376	2	107.77342	1	6	4	2	3	0
201210434379	1	215.54684	1	4	4	2	3	0
201210434382	1	98.56061	1	6	6	2	3	0
201210434384	2	246.401525	1	4	6	2	3	0
201210434386	1	98.56061	1	6	6	2	3	0
201210434386	2	98.56061	1	6	6	2	3	0
201210434391	1	49.280305	1	5	6	2	3	0
201210434392	1	246.401525	1	4	6	2	3	0
201210434392	2	246.401525	1	4	6	2	3	0
201210434396	1	49.280305	1	1	6	2	3	0
201210434396	2	49.280305	1	1	6	2	3	0
201210434398	1	89.85326	1	6	10	2	3	0
201210434400	1	269.55978	1	4	10	2	3	0
201210434400	2	269.55978	1	4	10	2	3	0
201210434401	1	89.85326	1	3	10	2	3	0
201210434405	1	54.292	1	5	1	2	3	97
201210434405	2	54.292	1	5	1	2	3	0
201210434406	1	27.146	1	3	1	2	3	0
201210434409	1	27.146	1	3	1	2	3	0
201210434410	1	108.584	1	6	1	2	3	99
201210434415	1	217.168	1	4	1	2	3	0
201210434415	2	217.168	1	4	1	2	3	98
201210434420	1	27.146	1	3	1	2	3	0
201210434420	2	27.146	1	3	1	2	3	0
201210434420	3	27.146	1	3	1	2	3	0
201210434422	1	54.292	1	5	1	2	3	0
201210434422	2	54.292	1	5	1	2	3	0
201210434425	1	217.168	1	4	1	2	3	0
201210434427	1	27.146	1	1	1	2	3	0
201210434438	1	217.168	1	4	3	2	3	0
201210434438	2	217.168	1	4	3	2	3	0
201210434441	1	54.292	1	5	3	2	3	0
201210434450	1	108.584	1	6	3	2	3	0
201210434450	2	108.584	1	6	3	2	3	0
201210434451	1	217.168	1	4	3	2	3	0
201210434451	2	217.168	1	4	3	2	3	0
201210434454	1	53.88671	1	3	4	2	3	0
201210434459	1	107.77342	1	6	4	2	3	0
201210434459	2	107.77342	1	6	4	2	3	0
201210434460	1	53.88671	1	3	4	2	3	0
201210434462	1	53.88671	1	1	4	2	3	0
201210434465	1	89.85326	1	6	10	2	3	0
201210434465	2	89.85326	1	6	10	2	3	0
201210434465	3	89.85326	1	6	10	2	3	0
201210434466	1	89.85326	1	6	10	2	3	0
201210434467	1	89.85326	1	6	10	2	3	0
201210434468	1	89.85326	1	3	10	2	3	0
201210434468	2	89.85326	1	3	10	2	3	99
201210434469	1	89.85326	1	2	10	2	3	0
201210434469	2	89.85326	1	2	10	2	3	0
201210434486	1	108.584	1	6	1	2	3	0
201210434495	1	217.168	1	4	1	2	3	0
201210434500	1	108.584	1	6	1	2	3	0
201210434506	1	217.168	1	4	2	2	3	0
201210434506	2	217.168	1	4	2	2	3	0
201210434507	1	108.584	1	6	2	2	3	0
201210434507	2	108.584	1	6	2	2	3	0
201210434515	1	108.584	1	6	3	2	3	0
201210434515	2	108.584	1	6	3	2	3	0
201210434517	1	54.292	1	5	3	2	3	0
201210434517	2	54.292	1	5	3	2	3	0
201210434523	1	215.54684	1	4	4	2	3	0
201210434523	2	215.54684	1	4	4	2	3	0
201210434527	1	53.88671	1	5	4	2	3	1
201210434527	2	53.88671	1	5	4	2	3	0
201210434528	1	53.88671	1	5	4	2	3	0
201210434531	1	49.280305	1	3	6	2	3	0
201210434531	2	49.280305	1	3	6	2	3	0
201210434533	1	98.56061	1	6	6	2	3	0
201210434533	2	98.56061	1	6	6	2	3	0
201210434537	1	246.401525	1	4	6	2	3	0
201210434538	1	49.280305	1	3	6	2	3	0
201210434538	2	49.280305	1	3	6	2	3	0
201210434542	1	49.280305	1	5	6	2	3	0
201210434542	2	49.280305	1	5	6	2	3	0
201210434543	1	49.280305	1	3	6	2	3	0
201210434544	1	98.56061	1	6	6	2	3	0
201210434547	1	89.85326	1	6	10	2	3	0
201210434564	1	27.146	1	3	1	2	3	0
201210434564	2	27.146	1	3	1	2	3	0
201210434569	1	27.146	1	2	2	2	3	0
201210434569	2	27.146	1	2	2	2	3	0
201210434576	1	27.146	1	3	3	2	3	0
201210434580	1	217.168	1	4	3	2	3	0
201210434580	2	217.168	1	4	3	2	3	0
201210434582	1	246.401525	1	4	6	2	3	0
201210434586	1	89.85326	1	6	10	2	3	0
201210434588	1	89.85326	1	6	10	2	3	0
201210434588	2	89.85326	1	6	10	2	3	0
201210434604	1	27.146	1	1	1	2	3	0
201210434604	2	27.146	1	1	1	2	3	0
201210434605	1	27.146	1	1	1	2	3	0
201210434610	1	54.292	1	5	1	2	3	0
201210434610	2	54.292	1	5	1	2	3	0
201210434611	1	27.146	1	2	1	2	3	98
201210434611	2	27.146	1	2	1	2	3	0
201210434612	1	217.168	1	4	1	2	3	0
201210434615	1	108.584	1	6	1	2	3	0
201210434615	2	108.584	1	6	1	2	3	0
201210434622	1	54.292	1	5	1	2	3	0
201210434624	1	27.146	1	3	1	2	3	0
201210434627	1	217.168	1	4	1	2	3	0
201210434632	1	108.584	1	6	1	2	3	0
201210434634	1	27.146	1	3	1	2	3	0
201210434639	1	27.146	1	3	1	2	3	0
201210434641	1	217.168	1	4	1	2	3	14
201210434641	2	217.168	1	4	1	2	3	0
201210434649	1	54.292	1	5	1	2	3	0
201210434649	2	54.292	1	5	1	2	3	0
201210434649	3	54.292	1	5	1	2	3	0
201210434650	1	108.584	1	6	1	2	3	0
201210434650	2	108.584	1	6	1	2	3	0
201210434655	1	54.292	1	5	2	2	3	0
201210434661	1	108.584	1	6	2	2	3	0
201210434661	2	108.584	1	6	2	2	3	0
201210434672	1	217.168	1	4	3	2	3	0
201210434672	2	217.168	1	4	3	2	3	0
201210434682	1	53.88671	1	3	4	2	3	0
201210434684	1	215.54684	1	4	4	2	3	0
201210434684	2	215.54684	1	4	4	2	3	0
201210434686	1	53.88671	1	3	4	2	3	0
201210434688	1	53.88671	1	3	4	2	3	99
201210434692	1	98.56061	1	6	6	2	3	0
201210434695	1	98.56061	1	6	6	2	3	0
201210434699	1	246.401525	1	4	6	2	3	0
201210434699	2	246.401525	1	4	6	2	3	0
201210434702	1	98.56061	1	6	6	2	3	0
201210434703	1	49.280305	1	2	6	2	3	0
201210434705	1	89.85326	1	6	10	2	3	0
201210434706	1	269.55978	1	4	10	2	3	0
201210434709	1	89.85326	1	6	10	2	3	0
201210434710	1	89.85326	1	6	10	2	3	0
201210434710	2	89.85326	1	6	10	2	3	0
201210434710	3	89.85326	1	6	10	2	3	0
201210434726	1	54.292	1	5	1	2	3	0
201210434726	2	54.292	1	5	1	2	3	0
201210434726	3	54.292	1	5	1	2	3	0
201210434728	1	54.292	1	5	1	2	3	98
201210434728	2	54.292	1	5	1	2	3	98
201210434731	1	27.146	1	3	1	2	3	0
201210434732	1	27.146	1	3	1	2	3	98
201210434732	2	27.146	1	3	1	2	3	98
201210434734	1	108.584	1	6	1	2	3	0
201210434734	2	108.584	1	6	1	2	3	0
201210434736	1	217.168	1	4	1	2	3	0
201210434736	2	217.168	1	4	1	2	3	0
201210434751	1	217.168	1	4	2	2	3	0
201210434758	1	217.168	1	4	3	2	3	0
201210434764	1	27.146	1	3	3	2	3	0
201210434770	1	217.168	1	4	3	2	3	0
201210434770	2	217.168	1	4	3	2	3	0
201210434771	1	108.584	1	6	3	2	3	0
201210434771	2	108.584	1	6	3	2	3	0
201210434778	1	215.54684	1	4	4	2	3	0
201210434778	2	215.54684	1	4	4	2	3	0
201210434784	1	246.401525	1	4	6	2	3	0
201210434784	2	246.401525	1	4	6	2	3	0
201210434789	1	49.280305	1	5	6	2	3	0
201210434789	2	49.280305	1	5	6	2	3	0
201210434791	1	98.56061	1	6	6	2	3	0
201210434791	2	98.56061	1	6	6	2	3	0
201210434792	1	49.280305	1	5	6	2	3	0
201210434792	2	49.280305	1	5	6	2	3	0
201210434794	1	49.280305	1	5	6	2	3	0
201210434794	2	49.280305	1	5	6	2	3	0
201210434796	2	246.401525	1	4	6	2	3	0
201210434798	1	98.56061	1	6	6	2	3	0
201210434800	1	269.55978	1	4	10	2	3	0
201210434800	2	269.55978	1	4	10	2	3	0
201210434803	1	89.85326	1	5	10	2	3	0
201210434803	2	89.85326	1	5	10	2	3	0
201210434804	1	89.85326	1	6	10	2	3	0
201210434804	2	89.85326	1	6	10	2	3	0
201210434805	1	269.55978	1	4	10	2	3	0
201210434805	2	269.55978	1	4	10	2	3	0
201210434808	1	269.55978	1	4	10	2	3	0
201210434808	2	269.55978	1	4	10	2	3	0
201210434809	1	89.85326	1	6	10	2	3	0
201210434809	2	89.85326	1	6	10	2	3	0
201210434826	1	108.584	1	6	1	2	3	0
201210434827	1	27.146	1	2	1	2	3	0
201210434827	2	27.146	1	2	1	2	3	95
201210434828	1	27.146	1	3	1	2	3	0
201210434828	2	27.146	1	3	1	2	3	0
201210434834	1	217.168	1	4	1	2	3	0
201210434834	2	217.168	1	4	1	2	3	98
201210434836	1	27.146	1	1	1	2	3	0
201210434836	2	27.146	1	1	1	2	3	0
201210434843	1	217.168	1	4	3	2	3	0
201210434843	2	217.168	1	4	3	2	3	0
201210434850	1	53.88671	1	2	4	2	3	0
201210434850	2	53.88671	1	2	4	2	3	0
201210434851	1	107.77342	1	6	4	2	3	0
201210434852	1	53.88671	1	5	4	2	3	0
201210434852	2	53.88671	1	5	4	2	3	0
201210434853	1	215.54684	1	4	4	2	3	0
201210434854	1	53.88671	1	5	4	2	3	0
201210434856	1	53.88671	1	5	4	2	3	0
201210434856	2	53.88671	1	5	4	2	3	0
201210434857	1	53.88671	1	3	4	2	3	99
201210434859	1	49.280305	1	5	6	2	3	0
201210434859	2	49.280305	1	5	6	2	3	0
201210434862	1	98.56061	1	6	6	2	3	0
201210434863	1	49.280305	1	1	6	2	3	0
201210434885	1	108.584	1	6	1	2	3	0
201210434886	1	27.146	1	3	1	2	3	98
201210434895	1	27.146	1	3	2	2	3	0
201210434897	1	108.584	1	6	3	2	3	0
201210434902	1	49.280305	1	1	6	2	3	0
201210434902	2	49.280305	1	1	6	2	3	0
201210434905	1	98.56061	1	6	6	2	3	0
201210434905	2	98.56061	1	6	6	2	3	0
201210434908	1	246.401525	1	4	6	2	3	0
201210434908	2	246.401525	1	4	6	2	3	0
201210434909	1	98.56061	1	6	6	2	3	0
201210434912	1	49.280305	1	5	6	2	3	0
201210434912	2	49.280305	1	5	6	2	3	0
201210434913	1	98.56061	1	6	6	2	3	0
201210434914	1	49.280305	1	5	6	2	3	0
201210434917	1	98.56061	1	6	6	2	3	0
201210434917	2	98.56061	1	6	6	2	3	0
201210434920	1	98.56061	1	6	6	2	3	0
201210434920	2	98.56061	1	6	6	2	3	0
201210434920	3	98.56061	1	6	6	2	3	0
201210434923	1	89.85326	1	3	10	2	3	0
201210434924	1	89.85326	1	5	10	2	3	0
201210434925	1	269.55978	1	4	10	2	3	0
201210434925	2	269.55978	1	4	10	2	3	0
201210434926	1	89.85326	1	6	10	2	3	0
201210434926	2	89.85326	1	6	10	2	3	0
201210434927	1	89.85326	1	6	10	2	3	0
201210434946	1	217.168	1	4	3	2	3	0
201210434946	2	217.168	1	4	3	2	3	0
201210434949	1	54.292	1	5	3	2	3	0
201210434949	2	54.292	1	5	3	2	3	0
201210434960	1	215.54684	1	4	4	2	3	0
201210434960	2	215.54684	1	4	4	2	3	0
201210434964	1	215.54684	1	4	4	2	3	0
201210434964	2	215.54684	1	4	4	2	3	0
201210434970	1	98.56061	1	6	6	2	3	0
201210434970	2	98.56061	1	6	6	2	3	0
201210434971	1	246.401525	1	4	6	2	3	0
201210434974	1	98.56061	1	6	6	2	3	0
201210434975	1	49.280305	1	2	6	2	3	0
201210434975	2	49.280305	1	2	6	2	3	0
201210434978	1	89.85326	1	5	10	2	3	0
201210434979	1	89.85326	1	5	10	2	3	0
201210434980	1	89.85326	1	2	10	2	3	0
201210434980	2	89.85326	1	2	10	2	3	0
201210434980	3	89.85326	1	2	10	2	3	0
201210434982	1	269.55978	1	4	10	2	3	0
201210434985	1	269.55978	1	4	10	2	3	0
201210434985	2	269.55978	1	4	10	2	3	0
201210434987	1	106.644961	1	6	16	2	3	0
201210434988	1	106.644961	1	5	16	2	3	0
201210434990	1	106.644961	1	6	16	2	3	0
201210434991	1	106.644961	1	6	16	2	3	0
201210434992	2	213.289922	1	4	16	2	3	99
201210434994	1	213.289922	1	4	16	2	3	0
201210434995	1	106.644961	1	6	16	2	3	0
201210434995	2	106.644961	1	6	16	2	3	0
201210434998	1	213.289922	1	4	16	2	3	0
201210435001	1	213.289922	1	4	16	2	3	0
201210435003	1	106.644961	1	1	16	2	3	0
201210435004	1	106.644961	1	1	16	2	3	0
201210435024	1	217.168	1	4	2	2	3	0
201210435028	1	108.584	1	6	2	2	3	0
201210435029	1	27.146	1	2	2	2	3	97
201210435029	2	27.146	1	2	2	2	3	97
201210435030	1	27.146	1	2	2	2	3	0
201210435030	2	27.146	1	2	2	2	3	0
201210435032	1	54.292	1	5	2	2	3	97
201210435032	2	54.292	1	5	2	2	3	0
201210435040	1	27.146	1	3	3	2	3	0
201210435041	1	217.168	1	4	3	2	3	0
201210435041	2	217.168	1	4	3	2	3	0
201210435044	1	108.584	1	6	3	2	3	0
201210435051	1	57.523731	1	1	9	2	3	0
201210435053	1	57.523731	1	5	9	2	3	0
201210435053	2	57.523731	1	5	9	2	3	0
201210435053	3	57.523731	1	5	9	2	3	0
201210435053	4	57.523731	1	5	9	2	3	0
201210435053	5	57.523731	1	5	9	2	3	0
201210435055	1	115.047462	1	6	9	2	3	0
201210435057	1	230.094924	1	4	9	2	3	98
201210435057	2	230.094924	1	4	9	2	3	98
201210435062	1	230.094924	1	4	9	2	3	0
201210435066	1	57.523731	1	3	9	2	3	99
201210435067	1	57.523731	1	5	9	2	3	98
201210435067	2	57.523731	1	5	9	2	3	98
201210435068	1	115.047462	1	6	9	2	3	98
201210435068	2	115.047462	1	6	9	2	3	0
201210435069	1	57.523731	1	5	9	2	3	0
201210435070	1	230.094924	1	4	9	2	3	0
201210435070	2	230.094924	1	4	9	2	3	0
201210435074	1	57.523731	1	3	9	2	3	0
201210435076	1	230.094924	1	4	9	2	3	0
201210435076	2	230.094924	1	4	9	2	3	0
201210435077	1	115.047462	1	6	9	2	3	0
201210435078	1	57.523731	1	3	9	2	3	0
201210435081	1	115.047462	1	6	9	2	3	0
201210435084	1	115.047462	1	6	9	2	3	0
201210435084	2	115.047462	1	6	9	2	3	0
201210435084	3	115.047462	1	6	9	2	3	0
201210435086	1	115.047462	1	6	9	2	3	0
201210435086	2	115.047462	1	6	9	2	3	0
201210435088	1	230.094924	1	4	9	2	3	98
201210435088	2	230.094924	1	4	9	2	3	98
201210435090	1	49.280305	1	5	6	2	3	0
201210435094	1	246.401525	1	4	6	2	3	0
201210435097	1	49.280305	1	5	6	2	3	0
201210435097	2	49.280305	1	5	6	2	3	0
201210435100	1	49.280305	1	5	6	2	3	0
201210435101	1	49.280305	1	2	6	2	3	0
201210435101	2	49.280305	1	2	6	2	3	0
201210435102	1	98.56061	1	6	6	2	3	0
201210435102	2	98.56061	1	6	6	2	3	0
201210435104	1	89.85326	1	6	10	2	3	0
201210435104	2	89.85326	1	6	10	2	3	0
201210435109	1	106.644961	1	6	16	2	3	0
201210435111	1	106.644961	1	6	16	2	3	0
201210435112	1	106.644961	1	5	16	2	3	0
201210435113	1	213.289922	1	4	16	2	3	0
201210435116	1	106.644961	1	5	16	2	3	0
201210435117	1	106.644961	1	5	16	2	3	0
201210435117	2	106.644961	1	5	16	2	3	0
201210435117	3	106.644961	1	5	16	2	3	0
201210435120	1	213.289922	1	4	16	2	3	0
201210435122	1	213.289922	1	4	16	2	3	0
201210435123	1	106.644961	1	5	16	2	3	0
201210435123	2	106.644961	1	5	16	2	3	0
201210435125	1	213.289922	1	4	16	2	3	0
201210435126	1	106.644961	1	5	16	2	3	0
201210435126	2	106.644961	1	5	16	2	3	0
201210435128	1	106.644961	1	6	16	2	3	0
201210435128	2	106.644961	1	6	16	2	3	0
201210435129	1	213.289922	1	4	16	2	3	0
201210435144	1	27.146	1	1	1	2	3	0
201210435153	1	217.168	1	4	1	2	3	0
201210435157	1	108.584	1	6	1	2	3	0
201210435158	1	27.146	1	3	1	2	3	0
201210435160	1	27.146	1	2	1	2	3	0
201210435160	2	27.146	1	2	1	2	3	0
201210435160	3	27.146	1	2	1	2	3	0
201210435161	1	27.146	1	3	1	2	3	99
201210435168	1	27.146	1	3	1	2	3	0
201210435174	1	217.168	1	4	3	2	3	99
201210435174	2	217.168	1	4	3	2	3	0
201210435179	2	215.54684	1	4	4	2	3	0
201210435181	1	53.88671	1	3	4	2	3	2
201210435183	1	107.77342	1	6	4	2	3	0
201210435183	2	107.77342	1	6	4	2	3	0
201210435185	1	215.54684	1	4	4	2	3	0
201210435185	2	215.54684	1	4	4	2	3	97
201210435187	1	53.88671	1	3	4	2	3	0
201210435193	1	246.401525	1	4	6	2	3	0
201210435198	1	98.56061	1	6	6	2	3	0
201210435198	2	98.56061	1	6	6	2	3	0
201210435201	1	246.401525	1	4	6	2	3	0
201210435202	1	98.56061	1	6	6	2	3	0
201210435204	1	269.55978	1	4	10	2	3	0
201210435204	2	269.55978	1	4	10	2	3	0
201210435206	1	89.85326	1	6	10	2	3	0
201210435208	1	269.55978	1	4	10	2	3	0
201210435208	2	269.55978	1	4	10	2	3	0
201210435225	1	27.146	1	3	2	2	3	0
201210435226	1	217.168	1	4	2	2	3	0
201210435226	2	217.168	1	4	2	2	3	0
201210435227	1	54.292	1	5	2	2	3	0
201210435231	1	108.584	1	6	3	2	3	0
201210435231	2	108.584	1	6	3	2	3	0
201210435231	3	108.584	1	6	3	2	3	0
201210435238	1	54.292	1	5	3	2	3	0
201210435238	2	54.292	1	5	3	2	3	0
201210435240	1	49.280305	1	1	6	2	3	99
201210435245	1	246.401525	1	4	6	2	3	0
201210435248	1	98.56061	1	6	6	2	3	0
201210435248	2	98.56061	1	6	6	2	3	0
201210435253	1	89.85326	1	6	10	2	3	0
201210435253	2	89.85326	1	6	10	2	3	0
201210435265	1	217.168	1	4	1	2	3	0
201210435270	1	108.584	1	6	1	2	3	0
201210435281	1	54.292	1	5	2	2	3	0
201210435284	1	217.168	1	4	3	2	3	0
201210435284	2	217.168	1	4	3	2	3	0
201210435294	1	217.168	1	4	3	2	3	0
201210435294	2	217.168	1	4	3	2	3	0
201210435296	1	215.54684	1	4	4	2	3	0
201210435296	2	215.54684	1	4	4	2	3	0
201210435300	1	215.54684	1	4	4	2	3	95
201210435300	2	215.54684	1	4	4	2	3	0
201210435302	1	107.77342	1	6	4	2	3	0
201210435303	1	53.88671	1	3	4	2	3	0
201210435306	1	49.280305	1	1	6	2	3	0
201210435306	2	49.280305	1	1	6	2	3	0
201210435307	1	98.56061	1	6	6	2	3	0
201210435309	1	98.56061	1	6	6	2	3	0
201210435311	1	246.401525	1	4	6	2	3	0
201210435313	1	98.56061	1	6	6	2	3	0
201210435315	1	49.280305	1	5	6	2	3	0
201210435322	1	246.401525	1	4	6	2	3	0
201210435326	1	98.56061	1	6	6	2	3	0
201210435328	1	246.401525	1	4	6	2	3	0
201210435337	1	89.85326	1	6	10	2	3	0
201210435339	1	89.85326	1	6	10	2	3	0
201210435339	2	89.85326	1	6	10	2	3	0
201210435340	1	269.55978	1	4	10	2	3	0
201210435340	2	269.55978	1	4	10	2	3	0
201210435344	1	54.292	1	5	1	2	3	0
201210435346	1	217.168	1	4	1	2	3	0
201210435354	1	27.146	1	2	3	2	3	0
201210435354	2	27.146	1	2	3	2	3	0
201210435354	3	27.146	1	2	3	2	3	0
201210435354	4	27.146	1	2	3	2	3	0
201210435357	1	54.292	1	5	3	2	3	0
201210435359	1	108.584	1	6	3	2	3	0
201210435363	1	217.168	1	4	3	2	3	0
201210435363	2	217.168	1	4	3	2	3	0
201210435365	1	27.146	1	2	3	2	3	0
201210435365	2	27.146	1	2	3	2	3	0
201210435367	1	53.88671	1	5	4	2	3	0
201210435367	2	53.88671	1	5	4	2	3	0
201210435369	1	107.77342	1	6	4	2	3	0
201210435371	1	53.88671	1	2	4	2	3	95
201210435371	2	53.88671	1	2	4	2	3	0
201210435373	1	57.523731	1	5	9	2	3	2
201210435373	2	57.523731	1	5	9	2	3	0
201210435374	1	57.523731	1	5	9	2	3	0
201210435374	2	57.523731	1	5	9	2	3	0
201210435375	1	115.047462	1	6	9	2	3	0
201210435375	2	115.047462	1	6	9	2	3	0
201210435377	1	57.523731	1	5	9	2	3	0
201210435377	2	57.523731	1	5	9	2	3	0
201210435377	3	57.523731	1	5	9	2	3	0
201210435377	4	57.523731	1	5	9	2	3	0
201210435379	1	115.047462	1	6	9	2	3	0
201210435380	1	57.523731	1	5	9	2	3	0
201210435382	1	230.094924	1	4	9	2	3	0
201210435382	2	230.094924	1	4	9	2	3	0
201210435386	1	230.094924	1	4	9	2	3	98
201210435386	2	230.094924	1	4	9	2	3	0
201210435388	1	57.523731	1	5	9	2	3	0
201210435388	2	57.523731	1	5	9	2	3	0
201210435391	1	57.523731	1	5	9	2	3	0
201210435392	1	57.523731	1	2	9	2	3	98
201210435392	2	57.523731	1	2	9	2	3	0
201210435394	1	89.85326	1	3	10	2	3	0
201210435397	1	269.55978	1	4	10	2	3	0
201210435398	1	89.85326	1	5	10	2	3	0
201210435398	2	89.85326	1	5	10	2	3	0
201210435400	1	89.85326	1	6	10	2	3	0
201210435401	1	89.85326	1	6	10	2	3	0
201210435403	1	89.85326	1	1	10	2	3	0
201210435403	2	89.85326	1	1	10	2	3	0
201210435403	3	89.85326	1	1	10	2	3	0
201210435424	1	27.146	1	1	2	2	3	0
201210435424	2	27.146	1	1	2	2	3	0
201210435429	1	108.584	1	6	2	2	3	0
201210435437	1	27.146	1	2	3	2	3	0
201210435437	2	27.146	1	2	3	2	3	0
201210435441	1	107.77342	1	6	4	2	3	0
201210435441	2	107.77342	1	6	4	2	3	0
201210435441	3	107.77342	1	6	4	2	3	0
201210435446	1	215.54684	1	4	4	2	3	0
201210435446	2	215.54684	1	4	4	2	3	0
201210435446	3	215.54684	1	4	4	2	3	0
201210435450	1	215.54684	1	4	4	2	3	0
201210435452	1	107.77342	1	6	4	2	3	0
201210435454	1	49.280305	1	5	6	2	3	0
201210435456	1	246.401525	1	4	6	2	3	0
201210435461	1	246.401525	1	4	6	2	3	0
201210435462	1	98.56061	1	6	6	2	3	0
201210435462	2	98.56061	1	6	6	2	3	0
201210435463	1	49.280305	1	5	6	2	3	0
201210435463	2	49.280305	1	5	6	2	3	0
201210435466	1	98.56061	1	6	6	2	3	0
201210435466	2	98.56061	1	6	6	2	3	0
201210435471	1	246.401525	1	4	6	2	3	0
201210435471	2	246.401525	1	4	6	2	3	0
201210435472	1	98.56061	1	6	6	2	3	0
201210435474	1	269.55978	1	4	10	2	3	0
201210435488	1	27.146	1	1	1	2	3	0
201210435488	2	27.146	1	1	1	2	3	0
201210435490	1	217.168	1	4	2	2	3	0
201210435490	2	217.168	1	4	2	2	3	0
201210435498	1	108.584	1	6	2	2	3	0
201210435502	1	217.168	1	4	3	2	3	0
201210435502	2	217.168	1	4	3	2	3	0
201210435505	1	54.292	1	5	3	2	3	0
201210435505	2	54.292	1	5	3	2	3	0
201210435505	3	54.292	1	5	3	2	3	0
201210435516	1	98.56061	1	6	6	2	3	0
201210435516	2	98.56061	1	6	6	2	3	0
201210435518	1	49.280305	1	5	6	2	3	0
201210435518	2	49.280305	1	5	6	2	3	0
201210435523	1	98.56061	1	6	6	2	3	0
201210435525	1	246.401525	1	4	6	2	3	0
