CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MTM_CRSH
201213556510	0	1	19.0507	2	3	3	11	6	2
201213556510	0	1	19.0507	2	3	3	11	6	19
201213556615	0	1	19.0507	2	3	3	11	6	0
201213556693	0	1	19.0507	2	3	3	11	6	0
201213556694	0	1	19.0507	2	3	3	11	6	0
201213556699	0	1	228.6084	2	4	3	11	6	0
201213556742	0	1	19.0507	2	3	2	11	6	0
201213556757	0	1	19.0507	2	3	3	11	6	0
201213556972	0	1	19.0507	2	3	3	11	6	0
201213556975	0	1	19.0507	2	3	3	11	6	12
201213557148	0	1	95.2535	2	6	3	11	6	0
201213557148	0	2	95.2535	2	6	3	11	6	0
201213557151	0	1	19.0507	2	3	3	11	6	1
201213557226	0	1	19.0507	2	3	5	11	6	0
201213557383	0	1	19.0507	2	3	5	11	6	1
201213557397	0	1	19.0507	2	3	3	11	6	0
201213557402	0	1	19.0507	2	3	3	11	6	0
201213557402	0	2	19.0507	2	3	3	11	6	0
201213557462	0	1	19.0507	2	3	3	11	6	0
201213557471	0	1	19.0507	2	3	3	11	6	1
201213557483	0	1	19.0507	2	3	3	11	6	0
201213557494	0	1	19.0507	2	3	3	11	6	0
201213557523	0	1	19.0507	2	3	6	11	6	3
201213557664	0	1	19.0507	2	3	3	11	6	0
201213557692	0	1	19.0507	2	3	3	11	6	1
201213557696	0	1	19.0507	2	3	3	11	6	0
201213557893	0	1	19.0507	2	3	3	11	6	0
201213558132	0	1	19.0507	2	3	3	11	6	0
201213558526	0	1	19.0507	2	3	3	11	6	0
201213558537	0	1	19.0507	2	3	3	11	6	0
201213558786	0	1	19.0507	2	3	5	11	6	12
201213800692	0	1	14.3925	3	3	6	9	8	12
201213800692	0	1	14.3925	3	3	6	9	8	19
201214081431	0	1	12.6052	2	3	1	12	5	1
201214082096	0	1	12.6052	2	3	1	12	5	0
201214082397	0	1	12.211288	2	3	5	12	5	9
201214083339	0	1	12.6052	2	3	1	12	5	0
201214083340	0	1	226.8936	2	4	1	12	5	9
201214083563	0	1	20.78755	2	3	9	12	5	0
201214083783	0	1	20.78755	2	3	9	12	5	2
201214084690	0	1	12.211288	2	3	5	12	5	0
201214084864	0	1	228.66305	2	4	9	12	5	0
201214084915	0	1	226.8936	2	4	1	12	5	2
201214085591	0	1	12.6052	2	3	1	12	5	99
201214085814	0	1	228.66305	2	4	9	12	5	0
201214085854	0	1	12.6052	2	3	1	12	5	99
201214086233	0	1	12.6052	2	3	1	12	5	98
201214086411	0	1	20.78755	2	3	9	12	5	0
201214112255	0	1	12.5274	2	3	1	74	4	0
201214113217	0	1	12.5274	2	3	9	74	4	0
201214113295	0	1	12.5274	2	3	9	74	4	1
201214113295	0	1	12.5274	2	3	9	74	4	2
201214113363	0	1	12.5274	2	3	9	74	4	5
201214746875	0	1	38.9667	2	3	5	13	6	98
201214746927	0	1	38.9667	2	3	6	13	6	21
201214747133	0	1	38.9667	2	3	3	13	6	9
201214747486	0	1	38.9667	2	3	1	13	6	2
201214748001	0	1	38.9667	2	3	3	13	6	12
201214748083	0	1	38.9667	2	3	1	13	6	0
201214748190	0	1	38.9667	2	3	3	13	6	99
201214748242	0	1	38.9667	2	3	5	13	6	2
201214748258	0	1	233.8002	2	4	6	13	6	0
201214748365	0	1	38.9667	2	3	5	13	6	0
201214748415	0	1	38.9667	2	3	1	13	6	2
201214748415	0	1	38.9667	2	3	1	13	6	15
201214748471	0	1	38.9667	2	3	5	13	6	2
201214748637	0	1	38.9667	2	3	2	13	6	1
201214748637	0	1	38.9667	2	3	2	13	6	2
201214748645	0	1	38.9667	2	3	5	13	6	1
201214748645	0	1	38.9667	2	3	5	13	6	2
201214748672	0	1	38.9667	2	3	1	13	6	1
201214748672	0	1	38.9667	2	3	1	13	6	2
201214748683	0	1	38.9667	2	3	1	13	6	2
201214748683	0	1	38.9667	2	3	1	13	6	3
201214748684	0	1	38.9667	2	3	1	13	6	98
201214748792	0	1	233.8002	2	4	2	13	6	0
201214748796	0	1	38.9667	2	3	2	13	6	1
201214748796	0	1	38.9667	2	3	2	13	6	12
201214748815	0	1	38.9667	2	3	1	13	6	99
201214748817	0	1	38.9667	2	3	1	13	6	99
201214748872	0	1	38.9667	2	3	2	13	6	7
201214748956	0	1	38.9667	2	3	1	13	6	4
201214748981	0	1	38.9667	2	3	5	13	6	9
201214749002	0	1	38.9667	2	3	3	13	6	2
201214749071	0	1	38.9667	2	3	2	13	6	0
201214749087	0	1	38.9667	2	3	4	13	6	0
201214749108	0	1	38.9667	2	3	1	13	6	1
201214749156	0	1	38.9667	2	3	2	13	6	17
201214749172	0	1	38.9667	2	3	2	13	6	2
201214749172	0	1	38.9667	2	3	2	13	6	3
201214749202	0	1	38.9667	2	3	3	13	6	3
201214749202	0	1	38.9667	2	3	3	13	6	1
201214749202	0	1	38.9667	2	3	3	13	6	2
201214749222	0	1	38.9667	2	3	1	13	6	0
201214749248	0	1	38.9667	2	3	4	13	6	0
201214749274	0	1	38.9667	2	3	1	13	6	1
201214749471	0	1	38.9667	2	3	1	13	6	0
201214749602	0	1	38.9667	2	3	1	13	6	2
201214749602	0	1	38.9667	2	3	1	13	6	3
201214749605	0	1	38.9667	2	3	1	13	6	2
201214749834	0	1	38.9667	2	3	5	13	6	99
201214749861	0	1	38.9667	2	3	1	13	6	0
201214749998	0	1	38.9667	2	3	1	13	6	2
201214750190	0	1	38.9667	2	3	1	13	6	0
201214750371	0	1	233.8002	2	4	2	13	6	0
201214750371	0	2	233.8002	2	4	2	13	6	0
201214750497	0	1	38.9667	2	3	5	13	6	7
201214750615	0	1	233.8002	2	4	6	13	6	12
201214901651	0	1	4.6166	2	2	4	33	5	21
201214901681	0	1	9.373037	2	3	6	33	5	2
201214901683	0	1	12.51034	2	3	8	33	5	1
201214902314	0	1	13.8498	2	3	4	33	5	4
201214902557	0	1	2.7007	2	2	1	10	5	0
201214903099	0	1	9.373037	2	3	6	33	5	0
201214903327	0	1	9.628104	2	3	8	10	5	0
201214903785	0	1	15.076928	2	3	5	10	5	0
201214903800	0	1	13.59662	2	3	15	10	5	1
201214903803	0	1	13.59662	2	3	15	10	5	0
201214903803	0	2	13.59662	2	3	15	10	5	0
201214903818	0	1	17.006254	2	3	17	10	5	1
201215459406	0	1	10.0268	3	3	1	41	7	1
201215459428	0	1	10.0268	3	3	1	41	7	1
201215459428	0	1	10.0268	3	3	1	41	7	2
201215459428	0	1	10.0268	3	3	1	41	7	3
201215459433	0	1	10.0268	3	3	1	41	7	0
201215459449	0	1	10.0268	3	3	1	41	7	0
201215459501	0	1	10.0268	3	3	2	41	7	2
201215459531	0	1	10.0268	3	3	2	41	7	1
201215459606	0	1	10.0268	3	3	1	41	7	1
201215459607	0	1	10.0268	3	3	1	41	7	1
201215459666	0	1	10.0268	3	3	2	41	7	0
201215459669	0	1	10.0268	3	3	1	41	7	4
201215459671	0	1	10.0268	3	3	1	41	7	1
201215459671	0	2	10.0268	3	3	1	41	7	1
201215459694	0	1	10.0268	3	3	1	41	7	0
201215459698	0	1	10.0268	3	3	1	41	7	2
201215459698	0	1	10.0268	3	3	1	41	7	19
201215459708	0	1	10.0268	3	3	1	41	7	0
201215459714	0	1	10.0268	3	3	2	41	7	0
201215459714	0	2	10.0268	3	3	2	41	7	0
201215459728	0	1	10.0268	3	3	2	41	7	4
201215459735	0	1	10.0268	3	3	2	41	7	1
201215459784	0	1	10.0268	3	3	2	41	7	3
201215459799	0	1	10.0268	3	3	1	41	7	0
201215459812	0	1	10.0268	3	3	1	41	7	1
201215459820	0	1	10.0268	3	3	1	41	7	1
201215459830	0	1	10.0268	3	3	1	41	7	1
201215459883	0	1	10.0268	3	3	1	41	7	0
201215459907	0	1	10.0268	3	3	1	41	7	0
201215460037	0	1	10.0268	3	3	1	41	7	1
201215460046	0	1	10.0268	3	3	1	41	7	0
201215460052	0	1	10.0268	3	3	1	41	7	2
201215460052	0	1	10.0268	3	3	1	41	7	3
201215460064	0	1	10.0268	3	3	1	41	7	0
201215460150	0	1	10.0268	3	3	1	41	7	1
201215460151	0	1	10.0268	3	3	1	41	7	99
201215460155	0	1	10.0268	3	3	1	41	7	0
201215460175	0	1	10.0268	3	3	1	41	7	99
201215460175	0	2	10.0268	3	3	1	41	7	99
201215460179	0	1	10.0268	3	3	1	41	7	0
201215460180	0	1	10.0268	3	3	1	41	7	2
201215460182	0	1	10.0268	3	3	1	41	7	2
201215460182	0	1	10.0268	3	3	1	41	7	3
201215460190	0	1	10.0268	3	3	1	41	7	0
201215460210	0	1	10.0268	3	3	1	41	7	2
201215460307	0	1	10.0268	3	3	1	41	7	0
201215460309	0	1	10.0268	3	3	1	41	7	1
201215460309	0	1	10.0268	3	3	1	41	7	3
201215460329	0	1	10.0268	3	3	1	41	7	0
201215460346	0	1	10.0268	3	3	1	41	7	0
201215460358	0	1	10.0268	3	3	1	41	7	1
201215460358	0	1	10.0268	3	3	1	41	7	2
201215460396	0	1	10.0268	3	3	1	41	7	2
201215460477	0	1	10.0268	3	3	1	41	7	2
201215460477	0	1	10.0268	3	3	1	41	7	3
201215460494	0	1	10.0268	3	3	1	41	7	0
201215460533	0	1	10.0268	3	3	1	41	7	0
201215460534	0	1	10.0268	3	3	1	41	7	0
201215460536	0	1	10.0268	3	3	1	41	7	0
201215460537	0	1	10.0268	3	3	1	41	7	8
201215460596	0	1	100.268	3	6	1	41	7	1
201215460605	0	1	10.0268	3	3	1	41	7	99
201215460633	0	1	10.0268	3	3	1	41	7	0
201215460636	0	1	10.0268	3	3	1	41	7	1
201215460676	0	1	10.0268	3	3	1	41	7	0
201215460686	0	1	10.0268	3	3	1	41	7	18
201215460687	0	1	10.0268	3	3	1	41	7	4
201215460693	0	1	10.0268	3	3	1	41	7	1
201215460693	0	1	10.0268	3	3	1	41	7	2
201215460696	0	1	10.0268	3	3	1	41	7	3
201215460698	0	1	10.0268	3	3	1	41	7	0
201215460699	0	1	10.0268	3	3	1	41	7	2
201215460707	0	1	10.0268	3	3	1	41	7	0
201215460716	0	1	10.0268	3	3	1	41	7	0
201215460734	0	1	10.0268	3	3	2	41	7	0
201215460748	0	1	10.0268	3	3	2	41	7	0
201215460826	0	1	10.0268	3	3	1	41	7	0
201215460832	0	1	10.0268	3	3	1	41	7	0
201215460897	0	1	10.0268	3	3	1	41	7	0
201215460914	0	1	10.0268	3	3	1	41	7	99
201215460930	0	1	10.0268	3	3	2	41	7	0
201215460949	0	1	10.0268	3	3	1	41	7	7
201215461020	0	1	10.0268	3	3	2	41	7	6
201215461107	0	1	10.0268	3	3	1	41	7	0
201215461139	0	1	10.0268	3	3	1	41	7	0
201215461232	0	1	10.0268	3	3	1	41	7	99
201215461238	0	1	10.0268	3	3	1	41	7	0
201215461280	0	1	10.0268	3	3	1	41	7	0
201215461283	0	1	10.0268	3	3	1	41	7	0
201215461284	0	1	10.0268	3	3	1	41	7	0
201215461285	0	1	10.0268	3	3	1	41	7	9
201215461295	0	1	10.0268	3	3	2	41	7	1
201215461295	0	1	10.0268	3	3	2	41	7	2
201215461326	0	1	10.0268	3	3	1	41	7	0
201215461328	0	1	10.0268	3	3	1	41	7	9
201215461345	0	1	10.0268	3	3	1	41	7	0
201215461347	0	1	10.0268	3	3	1	41	7	1
201215461347	0	1	10.0268	3	3	1	41	7	12
201215461349	0	1	10.0268	3	3	1	41	7	9
201215461364	0	1	10.0268	3	3	1	41	7	0
201215461368	0	1	220.5896	3	4	1	41	7	2
201215461374	0	1	10.0268	3	3	1	41	7	0
201215461399	0	1	10.0268	3	3	3	41	7	4
201215461412	0	1	10.0268	3	3	2	41	7	2
201215461422	0	1	10.0268	3	3	1	41	7	2
201215461445	0	1	10.0268	3	3	2	41	7	2
201215461445	0	1	10.0268	3	3	2	41	7	3
201215461503	0	1	10.0268	3	3	2	41	7	98
201215461550	0	1	10.0268	3	3	1	41	7	1
201215461565	0	1	10.0268	3	3	1	41	7	0
201215461646	0	1	10.0268	3	3	1	41	7	0
201215461667	0	1	10.0268	3	3	1	41	7	0
201215461719	0	1	10.0268	3	3	2	41	7	0
201215461760	0	1	10.0268	3	3	1	41	7	3
201215461762	0	1	10.0268	3	3	1	41	7	0
201215461836	0	1	220.5896	3	4	2	41	7	0
201215461876	0	1	10.0268	3	3	1	41	7	0
201215461876	0	2	10.0268	3	3	1	41	7	0
201215461890	0	1	10.0268	3	3	1	41	7	2
201215461994	0	1	10.0268	3	3	1	41	7	2
201215462059	0	1	10.0268	3	3	2	41	7	0
201215462137	0	1	10.0268	3	3	3	41	7	1
201215462174	0	1	10.0268	3	3	2	41	7	1
201215462273	0	1	10.0268	3	3	1	41	7	0
201215462279	0	1	10.0268	3	3	1	41	7	1
201215462282	0	1	10.0268	3	3	1	41	7	0
201215462286	0	1	10.0268	3	3	1	41	7	1
201215462312	0	1	10.0268	3	3	2	41	7	1
201215462351	0	1	10.0268	3	3	1	41	7	1
201215462400	0	1	10.0268	3	1	3	41	7	0
201215462400	0	2	10.0268	3	1	3	41	7	0
201215462452	0	1	10.0268	3	3	1	41	7	0
201215462456	0	1	10.0268	3	3	1	41	7	99
201215462474	0	1	10.0268	3	3	1	41	7	2
201215462479	0	1	10.0268	3	3	1	41	7	7
201215462533	0	1	10.0268	3	3	1	41	7	1
201215462562	0	1	10.0268	3	3	1	41	7	1
201215462562	0	1	10.0268	3	3	1	41	7	2
201215462675	0	1	10.0268	3	3	2	41	7	0
201215462706	0	1	10.0268	3	3	1	41	7	0
201215462722	0	1	10.0268	3	3	1	41	7	0
201215462744	0	1	10.0268	3	3	1	41	7	2
201215462770	0	1	10.0268	3	3	2	41	7	0
201215462805	0	1	10.0268	3	3	2	41	7	0
201215462863	0	1	10.0268	3	3	1	41	7	0
201215462871	0	1	220.5896	3	4	1	41	7	0
201215463008	0	1	10.0268	3	3	2	41	7	9
201215463034	0	1	10.0268	3	3	1	41	7	19
201215463050	0	1	10.0268	3	3	1	41	7	2
201215463090	0	1	10.0268	3	3	1	41	7	2
201215463093	0	1	10.0268	3	3	1	41	7	0
201215463096	0	1	10.0268	3	3	1	41	7	2
201215463169	0	1	10.0268	3	3	1	41	7	9
201215463173	0	1	10.0268	3	3	1	41	7	2
201215463200	0	1	10.0268	3	3	2	41	7	0
201215463238	0	1	10.0268	3	3	2	41	7	0
201215463309	0	1	10.0268	3	3	1	41	7	0
201215463323	0	1	10.0268	3	3	1	41	7	0
201215463325	0	1	10.0268	3	3	1	41	7	2
201215463365	0	1	10.0268	3	2	2	41	7	12
201215463447	0	1	220.5896	3	4	1	41	7	0
201215463564	0	1	10.0268	3	3	1	41	7	6
201215463577	0	1	10.0268	3	3	1	41	7	0
201215463586	0	1	10.0268	3	3	1	41	7	0
201215463684	0	1	10.0268	3	3	1	41	7	0
201215463699	0	1	10.0268	3	3	1	41	7	0
201215463734	0	1	10.0268	3	3	1	41	7	2
201215463734	0	1	10.0268	3	3	1	41	7	6
201215463800	0	1	10.0268	3	3	2	41	7	1
201215463800	0	1	10.0268	3	3	2	41	7	2
201215463814	0	1	10.0268	3	3	1	41	7	1
201215463836	0	1	220.5896	3	4	1	41	7	9
201215463868	0	1	10.0268	3	3	2	41	7	0
201215463873	0	1	10.0268	3	3	2	41	7	0
201215463929	0	1	10.0268	3	3	2	41	7	0
201215463952	0	1	10.0268	3	3	2	41	7	0
201215463952	0	2	10.0268	3	3	2	41	7	0
201215463991	0	1	10.0268	3	3	1	41	7	0
201215464095	0	1	10.0268	3	3	2	41	7	0
201215464100	0	1	10.0268	3	3	1	41	7	8
201215464100	0	1	10.0268	3	3	1	41	7	19
201215464114	0	1	10.0268	3	3	1	41	7	0
201215464115	0	1	10.0268	3	3	1	41	7	21
201215464121	0	1	10.0268	3	3	1	41	7	0
201215464123	0	1	10.0268	3	3	1	41	7	2
201215464124	0	1	10.0268	3	3	1	41	7	4
201215464186	0	1	10.0268	3	3	3	41	7	21
201215464254	0	1	10.0268	3	3	1	41	7	0
201215464273	0	1	10.0268	3	3	1	41	7	9
201215464332	0	1	10.0268	3	3	2	41	7	2
201215464332	0	1	10.0268	3	3	2	41	7	3
201215464361	0	1	10.0268	3	3	1	41	7	0
201215464367	0	1	10.0268	3	3	1	41	7	21
201215464460	0	1	10.0268	3	3	1	41	7	2
201215464460	0	1	10.0268	3	3	1	41	7	3
201215464462	0	1	10.0268	3	3	1	41	7	0
201215464519	0	1	10.0268	3	3	3	41	7	1
201215464537	0	1	10.0268	3	3	1	41	7	2
201215464547	0	1	10.0268	3	3	1	41	7	99
201215464626	0	1	10.0268	3	3	2	41	7	9
201215464671	0	1	10.0268	3	3	1	41	7	0
201215464679	0	1	10.0268	3	3	1	41	7	19
201215464753	0	1	10.0268	3	3	1	41	7	0
201215464756	0	1	10.0268	3	3	1	41	7	0
201215464771	0	1	10.0268	3	3	1	41	7	1
201215464789	0	1	10.0268	3	3	1	41	7	2
201215464789	0	1	10.0268	3	3	1	41	7	6
201215464824	0	1	10.0268	3	3	2	41	7	99
201215464883	0	1	10.0268	3	3	2	41	7	10
201215464916	0	1	10.0268	3	3	1	41	7	21
201215464918	0	1	10.0268	3	2	1	41	7	4
201215464947	0	1	10.0268	3	3	1	41	7	0
201215464955	0	1	10.0268	3	3	1	41	7	0
201215464966	0	1	10.0268	3	3	1	41	7	2
201215465014	0	1	10.0268	3	3	1	41	7	0
201215465027	0	1	10.0268	3	3	1	41	7	0
201215465041	0	1	10.0268	3	3	1	41	7	99
201215465050	0	1	10.0268	3	3	1	41	7	0
201215465081	0	1	10.0268	3	3	1	41	7	0
201215465083	0	1	10.0268	3	3	2	41	7	0
201215465111	0	1	10.0268	3	3	3	41	7	1
201215465133	0	1	10.0268	3	3	2	41	7	0
201215465143	0	1	10.0268	3	3	2	41	7	0
201215465322	0	1	10.0268	3	3	1	41	7	0
201215465333	0	1	100.268	3	6	1	41	7	19
201215465333	0	1	100.268	3	6	1	41	7	4
201215465333	0	1	100.268	3	6	1	41	7	6
201215465534	0	1	10.0268	3	3	2	41	7	9
201215465564	0	1	10.0268	3	3	2	41	7	0
201215465580	0	1	10.0268	3	3	1	41	7	1
201215465582	0	1	10.0268	3	3	1	41	7	0
201215465583	0	1	10.0268	3	3	1	41	7	2
201215465595	0	1	10.0268	3	3	1	41	7	0
201215465603	0	1	10.0268	3	3	1	41	7	2
201215465605	0	1	10.0268	3	3	1	41	7	2
201215465605	0	1	10.0268	3	3	1	41	7	5
201215465606	0	1	10.0268	3	3	1	41	7	12
201215465628	0	1	10.0268	3	3	1	41	7	3
201215465628	0	1	10.0268	3	3	1	41	7	19
201215465642	0	1	10.0268	3	3	1	41	7	1
201215465667	0	1	10.0268	3	3	1	41	7	19
201215465677	0	1	10.0268	3	2	1	41	7	0
201215465762	0	1	10.0268	3	3	1	41	7	2
201215465762	0	1	10.0268	3	3	1	41	7	3
201215465762	0	2	10.0268	3	3	1	41	7	3
201215465762	0	2	10.0268	3	3	1	41	7	2
201215466063	0	1	10.0268	3	3	3	41	7	4
201215466063	0	1	10.0268	3	3	3	41	7	19
201216173341	0	1	12.2215	3	3	2	43	9	4
201216173341	0	1	12.2215	3	3	2	43	9	19
201216173382	0	1	12.2215	3	3	1	43	9	0
201216173386	0	1	12.2215	3	3	1	43	9	0
201216173393	0	1	12.2215	3	3	1	43	9	2
201216173402	0	1	12.2215	3	3	1	43	9	0
201216173985	0	1	12.2215	3	3	1	43	9	0
201216174434	0	1	82.834638	3	6	6	43	9	0
201216174468	0	1	12.2215	3	3	1	43	9	0
201216174915	0	1	12.2215	3	3	1	43	9	1
201216174915	0	1	12.2215	3	3	1	43	9	2
201216175073	0	1	12.2215	3	3	1	43	9	2
201216175193	0	1	57.347067	3	3	10	43	9	0
201216175338	0	1	12.2215	3	3	1	43	9	0
201216175771	0	1	12.2215	3	3	1	43	9	0
201216175928	0	1	12.2215	3	3	1	43	9	4
201216175989	0	1	12.2215	3	3	1	43	9	0
201216176027	0	1	12.2215	3	3	1	43	9	0
201216176303	0	1	12.2215	3	3	1	43	9	1
201216176416	0	1	41.417319	3	3	6	43	9	1
201216176416	0	2	41.417319	3	3	6	43	9	1
201216176434	0	1	12.2215	3	3	1	43	9	1
201216176677	0	1	12.2215	3	3	3	43	9	0
201216176782	0	1	12.2215	3	3	1	43	9	0
201216177021	0	1	219.987	3	4	1	43	9	2
201216177150	0	1	12.2215	3	3	2	43	9	2
201216177288	0	1	12.2215	3	3	1	43	9	0
201216177293	0	1	12.2215	3	3	1	43	9	0
201216177360	0	1	12.2215	3	3	2	43	9	12
201216177384	0	1	12.2215	3	3	2	43	9	19
201216177472	0	1	12.2215	3	3	1	43	9	1
201216177542	0	1	12.2215	3	3	1	43	9	2
201216177542	0	1	12.2215	3	3	1	43	9	17
201216177703	0	1	12.2215	3	3	1	43	9	2
201216177763	0	1	12.2215	3	3	1	43	9	12
201216177824	0	1	12.2215	3	3	4	43	9	1
201216178034	0	1	12.2215	3	3	2	43	9	0
201216178088	0	1	12.2215	3	3	1	43	9	4
201216178111	0	1	12.2215	3	3	1	43	9	0
201216178169	0	1	12.2215	3	3	1	43	9	3
201216178172	0	1	12.2215	3	3	1	43	9	1
201216178185	0	1	12.2215	3	3	1	43	9	7
201216178185	0	1	12.2215	3	3	1	43	9	18
201216178524	0	1	12.2215	3	3	3	43	9	0
201216178524	0	2	12.2215	3	3	3	43	9	0
201216178660	0	1	12.2215	3	3	1	43	9	6
201216178692	0	1	12.2215	3	3	1	43	9	1
201216178753	0	1	12.2215	3	3	2	43	9	0
201216178906	0	1	12.2215	3	3	1	43	9	9
201216179017	0	1	12.2215	3	3	2	43	9	0
201216179153	0	1	12.2215	3	3	2	43	9	1
201216179223	0	1	12.2215	3	3	1	43	9	2
201216179365	0	1	12.2215	3	3	1	43	9	1
201216179365	0	1	12.2215	3	3	1	43	9	2
201216179531	0	1	12.2215	3	3	2	43	9	2
201216179610	0	1	12.2215	3	3	1	43	9	0
201216179828	0	1	12.2215	3	3	1	43	9	0
201216179838	0	1	12.2215	3	3	1	43	9	1
201216179991	0	1	12.2215	3	3	2	43	9	7
201216180021	0	1	57.347067	3	3	10	43	9	0
201216180354	0	1	12.2215	3	3	2	43	9	1
201216180534	0	1	12.2215	3	3	3	43	9	0
201216180637	0	1	12.2215	3	3	1	43	9	0
201216180646	0	1	12.2215	3	3	1	43	9	13
201216181032	0	1	12.2215	3	3	1	43	9	4
201216181065	0	1	12.2215	3	3	1	43	9	0
201216181075	0	1	12.2215	3	3	1	43	9	1
201216181215	0	1	12.2215	3	3	1	43	9	0
201216181400	0	1	12.2215	3	3	2	43	9	0
201216181436	0	1	12.2215	3	3	2	43	9	4
201216181436	0	1	12.2215	3	3	2	43	9	19
201216181450	0	1	41.417319	3	3	6	43	9	21
201216181828	0	1	12.2215	3	3	1	43	9	12
201216181981	0	1	12.2215	3	3	2	43	9	0
201216182071	0	1	12.2215	3	3	1	43	9	0
201216182156	0	1	41.417319	3	3	6	43	9	0
201216182167	0	1	12.2215	3	3	4	43	9	0
201216183150	0	1	12.2215	3	3	2	43	9	0
201216183275	0	1	12.2215	3	3	1	43	9	2
201216183275	0	1	12.2215	3	3	1	43	9	3
201216183792	0	1	207.086595	3	4	6	43	9	0
201216183927	0	1	12.2215	3	3	1	43	9	2
201216183957	0	1	12.2215	3	3	1	43	9	1
201216183957	0	1	12.2215	3	3	1	43	9	2
201216183957	0	1	12.2215	3	3	1	43	9	19
201216184080	0	1	12.2215	3	3	1	43	9	19
201216184189	0	1	41.417319	3	3	6	43	9	0
201216184278	0	1	12.2215	3	3	1	43	9	2
201216184278	0	1	12.2215	3	3	1	43	9	7
201216184278	0	1	12.2215	3	3	1	43	9	21
201216184456	0	1	12.2215	3	3	2	43	9	2
201216184530	0	1	12.2215	3	3	1	43	9	0
201216184576	0	1	12.2215	3	3	3	43	9	0
201216184950	0	1	12.2215	3	3	1	43	9	19
201216184950	0	1	12.2215	3	3	1	43	9	21
201216185019	0	1	12.2215	3	3	2	43	9	0
201216185045	0	1	12.2215	3	3	3	43	9	3
201216185060	0	1	12.2215	3	3	3	43	9	0
201216185229	0	1	12.2215	3	3	3	43	9	0
201216185361	0	1	12.2215	3	3	1	43	9	2
201216185465	0	1	12.2215	3	3	1	43	9	12
201216185537	0	1	12.2215	3	3	1	43	9	0
201216185673	0	1	12.2215	3	3	2	43	9	4
201216185849	0	1	12.2215	3	3	1	43	9	0
201216186507	0	1	41.417319	3	3	6	43	9	0
201216186580	0	1	12.2215	3	3	2	43	9	2
201216186730	0	1	12.2215	3	3	1	43	9	1
201216186741	0	1	12.2215	3	3	1	43	9	2
201216186749	0	1	12.2215	3	3	1	43	9	0
201216186768	0	1	12.2215	3	3	1	43	9	0
201216186812	0	1	12.2215	3	3	3	43	9	0
201216186819	0	1	12.2215	3	3	3	43	9	0
201216186929	0	1	12.2215	3	3	3	43	9	0
201216186956	0	1	12.2215	3	3	1	43	9	0
201216186956	0	2	12.2215	3	3	1	43	9	0
201216187051	0	1	12.2215	3	3	1	43	9	0
201216187085	0	1	12.2215	3	3	1	43	9	0
201216187104	0	1	12.2215	3	3	1	43	9	12
201216187129	0	1	12.2215	3	3	1	43	9	1
201216187138	0	1	12.2215	3	3	1	43	9	1
201216187157	0	1	12.2215	3	3	1	43	9	12
201216187200	0	1	12.2215	3	3	1	43	9	0
201216187803	0	1	12.2215	3	3	1	43	9	0
201216187812	0	1	12.2215	3	3	1	43	9	0
201216187812	0	2	12.2215	3	3	1	43	9	0
201216188243	0	1	12.2215	3	3	1	43	9	1
201216188312	0	1	12.2215	3	3	1	43	9	4
201216188632	0	1	12.2215	3	3	1	43	9	5
201216188878	0	1	12.2215	3	3	1	43	9	0
201216189515	0	1	12.2215	3	3	1	43	9	2
201216190001	0	1	12.2215	3	3	3	43	9	0
201216190258	0	1	12.2215	3	3	1	43	9	0
201216190625	0	1	12.2215	3	3	1	43	9	99
201216190640	0	1	12.2215	3	3	1	43	9	0
201216190785	0	1	219.987	3	4	2	43	9	4
201216190815	0	1	12.2215	3	3	2	43	9	12
201216582042	0	1	10.1062	3	3	1	45	8	0
201216582098	0	1	10.1062	3	3	2	45	8	0
201216582475	0	1	10.1062	3	3	1	45	8	0
201216582708	0	1	10.1062	3	3	2	45	8	0
201216582718	0	1	10.1062	3	3	1	45	8	1
201216582766	0	1	10.1062	3	3	1	45	8	0
201216583147	0	1	10.1062	3	3	1	45	8	0
201216583367	0	1	10.1062	3	3	1	45	8	1
201216583667	0	1	10.1062	3	3	1	45	8	0
201216584306	0	1	10.1062	3	3	1	45	8	2
201216584626	0	1	10.1062	3	3	1	45	8	1
201216584626	0	1	10.1062	3	3	1	45	8	2
201216584949	0	1	10.1062	3	3	1	45	8	0
201216584970	0	1	10.1062	3	3	1	45	8	2
201216584970	0	1	10.1062	3	3	1	45	8	3
201216585039	0	1	10.1062	3	3	1	45	8	0
201216585056	0	1	10.1062	3	3	1	45	8	0
201216585165	0	1	10.1062	3	3	1	45	8	0
201216585266	0	1	10.1062	3	3	2	45	8	0
201216585506	0	1	10.1062	3	2	3	45	8	1
201216585506	0	1	10.1062	3	2	3	45	8	5
201216585667	0	1	10.1062	3	3	1	45	8	1
201216585690	0	1	10.1062	3	3	1	45	8	0
201216585768	0	1	10.1062	3	3	1	45	8	0
201216586032	0	1	10.1062	3	3	1	45	8	0
201216586186	0	1	10.1062	3	3	1	45	8	2
201216586383	0	1	10.1062	3	3	1	45	8	1
201216586486	0	1	10.1062	3	3	1	45	8	0
201216586562	0	1	10.1062	3	3	1	45	8	12
201216586818	0	1	10.1062	3	3	1	45	8	0
201216587159	0	1	10.1062	3	3	1	45	8	0
201216587227	0	1	10.1062	3	3	1	45	8	7
